,Unnamed: 0.1,Unnamed: 0,drugbank_id,name,smiles,avg_mass,logP,logS,PSA,HBD,HBA,rot_bonds,rings,pKa_acid,pKa_base,phys_charge,stress_type,reagent,severity,temp_bin,duration_bin,strength_bin,temperature_min,temperature_max,duration_min,duration_max,strength_min,strength_max,pH_min,pH_max,freq_weight_mean,light_lux_hr_applied,uv_Wh_m2_applied,humidity_RH_applied,Unnamed: 0,predicted_api_loss_percent,predicted_degradant_percent
3761,3761,17621,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,mild,low,long,na,2.0,25.0,48.0,240.0,,,,,,1,0,0,3761,1.0,0.5
3762,3762,17622,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,mild,low,medium,na,0.0,25.0,2.0,24.0,,,,,,0,0,0,3762,1.0,0.5
3763,3763,17623,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,mild,low,na,na,10.0,25.0,,,,,,,,0,0,1,3763,1.0,0.5
3764,3764,17624,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,mild,low,short,na,25.0,25.0,0.0666666666666666,0.5,,,,,,0,0,0,3764,1.0,0.5
3765,3765,17625,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,mild,mid,long,na,40.0,40.0,168.0,168.0,,,,,,0,0,0,3765,2.0,1.0
3766,3766,17626,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,mild,mid,medium,na,30.0,40.0,1.3333333333333333,5.0,,,,,,0,0,0,3766,1.0,0.5
3767,3767,17627,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,mild,mid,na,na,40.0,40.0,,,,,,,,0,0,0,3767,1.0,0.5
3768,3768,17628,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,high,long,na,60.0,70.0,27.9,168.0,,,,,0.0078260869565217,0,0,0,3768,3.0,1.5
3769,3769,17629,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,high,medium,na,60.0,60.0,5.0,24.0,,,,,,0,0,0,3769,2.0,1.0
3770,3770,17630,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,high,na,na,60.0,70.0,,,,,,,,0,0,0,3770,1.0,0.5
3771,3771,17631,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,high,short,na,60.0,60.0,0.25,1.0,,,,,,0,0,0,3771,1.0,0.5
3772,3772,17632,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,mid,long,na,50.0,50.0,120.0,120.0,,,,,,0,0,0,3772,2.0,1.0
3773,3773,17633,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,mid,medium,na,50.0,50.0,24.0,24.0,,,,,,0,0,0,3773,2.0,1.0
3774,3774,17634,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,mid,na,na,50.0,50.0,,,,,,,,0,0,0,3774,1.0,0.5
3775,3775,17635,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,moderate,mid,short,na,50.0,50.0,0.0,0.0,,,,,,0,0,0,3775,1.0,0.5
3776,3776,17636,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,strong,high,long,na,80.0,80.0,72.0,72.0,,,,,0.0104347826086956,0,0,0,3776,7.0,3.0
3777,3777,17637,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,strong,high,medium,na,80.0,110.0,3.0,24.0,,,,,0.0121739130434782,0,0,0,3777,9.0,4.0
3778,3778,17638,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,dry_heat,strong,high,na,na,80.0,80.0,,,,,,,,0,0,0,3778,4.0,2.0
3779,3779,17639,DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,299.3642,1.34,-2.7,41.93,1.0,4.0,1.0,5.0,13.78,9.19,1.0,thermal,wet_heat,moderate,high,medium,na,60.0,60.0,24.0,24.0,,,,,0.0078260869565217,0,0,0,3779,5.0,2.0
3780,3780,17724,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,mild,low,medium,high,25.0,25.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0078260869565217,0,0,0,3780,5.0,2.0
3781,3781,17725,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,mild,low,medium,low,25.0,25.0,6.0,6.0,0.01,0.01,2.0,2.0,0.0078260869565217,0,0,0,3781,2.0,1.0
3782,3782,17726,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,mild,low,medium,medium,25.0,25.0,2.0,24.0,0.1,0.5,0.8,1.2,0.0078260869565217,0,0,0,3782,3.0,1.5
3783,3783,17727,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,moderate,high,medium,medium,60.0,60.0,2.0,6.0,0.1,0.1,1.2,1.2,0.0169565217391303,0,0,0,3783,8.0,3.5
3784,3784,17728,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,moderate,high,short,low,60.0,60.0,1.0,1.0,0.01,0.01,2.0,2.0,0.0104347826086956,0,0,0,3784,7.0,3.0
3785,3785,17729,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,moderate,mid,medium,low,40.0,40.0,3.0,6.0,0.01,0.05,1.5,2.0,0.0117391304347825,0,0,0,3785,7.0,3.0
3786,3786,17730,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,moderate,mid,medium,medium,40.0,40.0,6.0,6.0,0.1,0.1,1.2,1.2,0.0156521739130434,0,0,0,3786,9.0,4.0
3787,3787,17731,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,moderate,mid,short,high,40.0,40.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0104347826086956,0,0,0,3787,10.0,4.5
3788,3788,17732,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,strong,high,short,high,60.0,60.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0104347826086956,0,0,0,3788,16.0,7.0
3789,3789,17733,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,high,medium,high,110.0,110.0,3.0,3.0,1.0,1.0,,,0.0888888888888888,0,0,0,3789,27.0,12.0
3790,3790,17734,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,high,na,high,60.0,60.0,,,1.0,1.0,,,,0,0,0,3790,15.0,6.0
3791,3791,17735,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,high,na,medium,80.0,80.0,,,0.5,0.5,,,,0,0,0,3791,13.0,5.0
3792,3792,17736,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,high,short,high,60.0,60.0,0.25,1.0,1.0,1.0,,,0.0444444444444444,0,0,0,3792,15.0,6.0
3793,3793,17737,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,mid,na,medium,40.0,40.0,,,0.1,0.1,,,,0,0,0,3793,8.0,3.0
3794,3794,17738,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,na,long,high,,,70.0,336.0,1.0,2.0,,,,0,1,0,3794,20.0,9.0
3795,3795,17739,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,na,long,medium,,,48.0,168.0,0.1,0.1,,,,0,0,0,3795,12.0,5.0
3796,3796,17740,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,na,medium,high,,,8.0,8.0,2.0,2.0,,,,0,0,0,3796,22.0,10.0
3797,3797,17741,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,na,medium,medium,,,5.0,8.0,0.1,0.1,,,,0,1,0,3797,13.0,6.0
3798,3798,17742,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,na,na,high,,,,,1.0,1.0,,,,0,0,0,3798,14.0,6.0
3799,3799,17743,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,na,na,medium,,,,,0.1,0.1,,,,0,0,0,3799,7.0,3.0
3800,3800,17744,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,acid_hydrolysis,HCl,unknown,na,short,high,,,0.25,1.0,1.0,1.0,,,,0,0,0,3800,4.0,2.0
3801,3801,17745,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,mild,low,medium,high,25.0,25.0,2.0,2.0,1.0,1.0,14.0,14.0,0.0078260869565217,0,0,0,3801,3.0,1.5
3802,3802,17746,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,mild,low,medium,low,25.0,25.0,6.0,6.0,0.01,0.01,12.0,12.0,0.0078260869565217,0,0,0,3802,2.0,1.0
3803,3803,17747,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,mild,low,medium,medium,25.0,25.0,2.0,24.0,0.1,0.5,13.0,13.5,0.0078260869565217,0,0,0,3803,4.0,2.0
3804,3804,17748,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,moderate,high,short,low,60.0,60.0,1.0,1.0,0.01,0.01,12.0,12.0,0.0104347826086956,0,0,0,3804,6.0,3.0
3805,3805,17749,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,moderate,mid,medium,low,40.0,40.0,3.0,6.0,0.01,0.05,12.0,12.5,0.0117391304347825,0,0,0,3805,7.0,3.5
3806,3806,17750,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,moderate,mid,medium,medium,40.0,40.0,6.0,6.0,0.1,0.1,13.0,13.0,0.0156521739130434,0,0,0,3806,8.0,4.0
3807,3807,17751,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,moderate,mid,short,high,40.0,40.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0104347826086956,0,0,0,3807,9.0,4.5
3808,3808,17752,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,strong,high,medium,medium,60.0,60.0,2.0,2.0,0.1,0.1,13.0,13.0,0.0130434782608695,0,0,0,3808,16.0,8.0
3809,3809,17753,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,strong,high,short,high,60.0,60.0,0.5,0.5,1.0,1.0,14.0,14.0,0.0104347826086956,0,0,0,3809,20.0,10.0
3810,3810,17754,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,strong,high,short,medium,60.0,60.0,1.0,1.0,0.1,0.1,13.0,13.0,0.0208695652173913,0,0,0,3810,17.0,8.5
3811,3811,17755,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,high,medium,high,110.0,110.0,3.0,3.0,1.0,1.0,,,0.0888888888888888,0,0,0,3811,25.0,12.0
3812,3812,17756,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,high,na,high,60.0,60.0,,,1.0,1.0,,,,0,0,0,3812,10.0,5.0
3813,3813,17757,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,high,na,medium,60.0,80.0,,,0.1,0.5,,,,0,0,0,3813,8.0,4.0
3814,3814,17758,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,high,short,high,60.0,60.0,0.1666666666666666,0.1666666666666666,1.0,1.0,,,0.0444444444444444,0,0,0,3814,12.0,6.0
3815,3815,17759,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,mid,na,medium,40.0,40.0,,,0.1,0.1,,,,0,0,0,3815,6.0,3.0
3816,3816,17760,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,na,long,high,,,72.0,168.0,1.0,2.0,,,,0,1,0,3816,18.0,9.0
3817,3817,17761,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,na,long,low,,,72.0,72.0,0.01,0.01,,,,0,1,0,3817,7.0,3.5
3818,3818,17762,DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,583.6774,2.71,-3.4,118.21,3.0,6.0,4.0,8.0,9.71,8.39,1.0,base_hydrolysis,NaOH,unknown,na,long,medium,,,70.0,70.0,0.5,0.5,,,,0,0,0,3818,10.0,5.0
